book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
The Fall of the House of Usher,1594561796,9781594561795,1594561796,1839.0,Edgar Allan Poe,36,"['Classics', 'Horror', 'Short Stories', 'Fiction', 'Gothic', 'Mystery', 'Audiobook']",82419,3.86,"{'5 Stars': 22988, '4 Stars': 31612, '3 Stars': 21853, '2 Stars': 4912, '1 Star': 1054}"
The Inheritance,0140277293,9780140277296,0140277293,1997.0,Louisa May Alcott,177,"['Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Historical', 'Young Adult', 'Historical Romance']",6056,3.65,"{'5 Stars': 1443, '4 Stars': 1930, '3 Stars': 1942, '2 Stars': 610, '1 Star': 131}"
A Girl of the Limberlost,1576469115,9781576469118,1576469115,1909.0,Gene Stratton-Porter,217,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Romance', 'Childrens', 'Book Club']",22167,4.17,"{'5 Stars': 10086, '4 Stars': 7191, '3 Stars': 3755, '2 Stars': 820, '1 Star': 315}"
Ragtime,0812978188,9780812978186,0812978188,1975.0,E.L. Doctorow,320,"['Fiction', 'Historical Fiction', 'Classics', 'Novels', 'Literature', 'Historical', 'American']",45461,3.89,"{'5 Stars': 13460, '4 Stars': 18045, '3 Stars': 10474, '2 Stars': 2555, '1 Star': 927}"
A Sound of Thunder,isbn not found,isbn13 not found,B0DN26LTLM,1951.0,Ray Bradbury,15,"['Short Stories', 'Science Fiction', 'Classics', 'Fiction', 'Time Travel', 'School', 'Fantasy']",8214,4.08,"{'5 Stars': 2925, '4 Stars': 3393, '3 Stars': 1552, '2 Stars': 285, '1 Star': 59}"
The Feminine Mystique,0393346781,9780393346787,0393346781,1963.0,Betty Friedan,562,"['Feminism', 'Nonfiction', 'Classics', 'History', 'Womens', 'Philosophy', 'Sociology']",29920,3.87,"{'5 Stars': 8660, '4 Stars': 11711, '3 Stars': 7226, '2 Stars': 1716, '1 Star': 607}"
Gone-Away Lake,0152022724,9780152022723,0152022724,1957.0,Elizabeth Enright,256,"['Fiction', 'Childrens', 'Middle Grade', 'Young Adult', 'Classics', 'Adventure', 'Audiobook']",8514,4.13,"{'5 Stars': 3586, '4 Stars': 2963, '3 Stars': 1561, '2 Stars': 284, '1 Star': 120}"
O Homem que Plantava Árvores,9898470267,9789898470263,B072YMQK9X,1953.0,Jean Giono,70,"['Fiction', 'Short Stories', 'Classics', 'France', 'Nature', 'French Literature', 'Philosophy']",18016,4.19,"{'5 Stars': 7872, '4 Stars': 6504, '3 Stars': 2954, '2 Stars': 564, '1 Star': 122}"
Franz Kafka's The Castle,082221900,9780822219002,082221900X,2003.0,David Fishelson,59,"['Fiction', 'Classics', 'Literature', 'Philosophy', 'Novels', 'German Literature', 'Czech Literature']",28516,4.1,"{'5 Stars': 11560, '4 Stars': 10207, '3 Stars': 5238, '2 Stars': 1086, '1 Star': 425}"
The Trial,isbn not found,isbn13 not found,asin not found,1925.0,Franz Kafka,255,"['Classics', 'Fiction', 'Philosophy', 'Literature', 'German Literature', 'Novels', 'Dystopia']",370677,3.95,"{'5 Stars': 125688, '4 Stars': 137626, '3 Stars': 76876, '2 Stars': 22400, '1 Star': 8087}"
Судьба человека,isbn not found,isbn13 not found,B0DLT8V1NH,1956.0,Mikhail Sholokhov,126,"['Russia', 'Classics', 'Fiction', 'War', 'Russian Literature', 'Short Stories', 'Nobel Prize']",2067,4.14,"{'5 Stars': 950, '4 Stars': 634, '3 Stars': 340, '2 Stars': 102, '1 Star': 41}"
Waiting for Godot,isbn not found,isbn13 not found,asin not found,1951.0,Samuel Beckett,109,"['Plays', 'Classics', 'Fiction', 'Drama', 'Theatre', 'Literature', 'Philosophy']",215471,3.84,"{'5 Stars': 72415, '4 Stars': 70649, '3 Stars': 46592, '2 Stars': 17364, '1 Star': 8451}"
Labyrinths: Selected Stories & Other Writings,0811200124,9780811200127,0811200124,1962.0,Jorge Luis Borges,260,"['Fiction', 'Short Stories', 'Classics', 'Magical Realism', 'Literature', 'Fantasy', 'Philosophy']",33053,4.44,"{'5 Stars': 19989, '4 Stars': 9021, '3 Stars': 3047, '2 Stars': 740, '1 Star': 256}"
The Man With the Golden Gun,014200328,9780142003282,014200328X,1965.0,Ian Fleming,208,"['Fiction', 'Thriller', 'Espionage', 'Adventure', 'Mystery', 'Audiobook', 'Classics']",13842,3.6,"{'5 Stars': 2563, '4 Stars': 4797, '3 Stars': 5076, '2 Stars': 1200, '1 Star': 206}"
The House of Mirth,1844082938,9781844082933,1844082938,1905.0,Edith Wharton,351,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Book Club', 'American', 'Novels']",102791,3.97,"{'5 Stars': 36326, '4 Stars': 37760, '3 Stars': 20659, '2 Stars': 5597, '1 Star': 2449}"
The Waiting Years,477002889,9784770028891,477002889X,1957.0,Fumiko Enchi,204,"['Japan', 'Fiction', 'Japanese Literature', 'Historical Fiction', 'Classics', 'Asia', 'Historical']",2847,3.95,"{'5 Stars': 844, '4 Stars': 1204, '3 Stars': 645, '2 Stars': 131, '1 Star': 23}"
The Kin of Ata Are Waiting for You,0679778438,9780679778431,0679778438,1971.0,Dorothy Bryant,224,"['Fiction', 'Fantasy', 'Science Fiction', 'Utopia', 'Spirituality', 'Speculative Fiction', 'Classics']",2291,4.16,"{'5 Stars': 1087, '4 Stars': 672, '3 Stars': 387, '2 Stars': 102, '1 Star': 43}"
American Gothic Tales,0452274893,9780452274891,0452274893,1996.0,Joyce Carol Oates,550,"['Horror', 'Short Stories', 'Gothic', 'Fiction', 'Anthologies', 'Classics', 'Halloween']",1361,4.12,"{'5 Stars': 551, '4 Stars': 499, '3 Stars': 250, '2 Stars': 49, '1 Star': 12}"
Doktor Strangelove albo jak nauczyłem się nie bać i pokochałem bombę,8370014542,isbn13 not found,8370014542,1963.0,Peter  George,192,"['Fiction', 'Science Fiction', 'Humor', 'Classics', 'Film', 'Russia', 'Literature']",1242,3.81,"{'5 Stars': 312, '4 Stars': 471, '3 Stars': 385, '2 Stars': 64, '1 Star': 10}"
Dr. Seuss's ABC: An Amazing Alphabet Book!,0385375166,9780385375160,0385375166,1963.0,Dr. Seuss,24,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Kids', 'Fantasy']",49927,4.13,"{'5 Stars': 24488, '4 Stars': 12157, '3 Stars': 9553, '2 Stars': 2666, '1 Star': 1063}"
The Thirteenth Pearl,0448095564,9780448095561,0448095564,1979.0,Carolyn Keene,179,"['Mystery', 'Fiction', 'Young Adult', 'Childrens', 'Classics', 'Middle Grade', 'Adventure']",4749,3.89,"{'5 Stars': 1503, '4 Stars': 1534, '3 Stars': 1427, '2 Stars': 240, '1 Star': 45}"
"Oroonoko, The Rover and Other Works",isbn not found,isbn13 not found,B0DLTCHM3V,1688.0,Aphra Behn,385,"['Classics', 'Fiction', 'Drama', 'Poetry', 'Plays', '17th Century', 'Literature']",824,3.4,"{'5 Stars': 127, '4 Stars': 232, '3 Stars': 324, '2 Stars': 122, '1 Star': 19}"
Foucault’s Pendulum,015603297,9780156032971,015603297X,1988.0,Umberto Eco,623,"['Fiction', 'Historical Fiction', 'Mystery', 'Literature', 'Classics', 'Italian Literature', 'Thriller']",73274,3.91,"{'5 Stars': 26033, '4 Stars': 24610, '3 Stars': 14983, '2 Stars': 5264, '1 Star': 2384}"
Excellent Women,014310487,9780143104872,014310487X,1952.0,Barbara Pym,256,"['Fiction', 'Classics', 'Humor', 'British Literature', 'Book Club', 'Historical Fiction', 'Audiobook']",19275,3.91,"{'5 Stars': 5403, '4 Stars': 8145, '3 Stars': 4522, '2 Stars': 983, '1 Star': 222}"
Jane and Prudence,1559212268,9781559212267,1559212268,1953.0,Barbara Pym,222,"['Fiction', 'Classics', 'British Literature', '20th Century', 'Humor', 'Literary Fiction', 'Novels']",5705,3.86,"{'5 Stars': 1536, '4 Stars': 2322, '3 Stars': 1440, '2 Stars': 320, '1 Star': 87}"
"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",0451529553,9780451529558,0451529553,1864.0,Fyodor Dostoevsky,233,"['Classics', 'Fiction', 'Russia', 'Philosophy', 'Russian Literature', 'Literature', 'Novels']",77836,4.19,"{'5 Stars': 34863, '4 Stars': 27378, '3 Stars': 12033, '2 Stars': 2646, '1 Star': 916}"
The Irish R.M.,isbn not found,isbn13 not found,B002V8QTSG,1899.0,Edith Œnone Somerville,Hardcover,"['Fiction', 'Ireland', 'Classics', 'Humor', 'Short Stories', 'Irish Literature', '19th Century']",763,3.73,"{'5 Stars': 222, '4 Stars': 231, '3 Stars': 220, '2 Stars': 65, '1 Star': 25}"
Rebecca,0316323705,9780316323703,B00HG5I1TE,1938.0,Daphne du Maurier,449,"['Classics', 'Fiction', 'Mystery', 'Gothic', 'Romance', 'Book Club', 'Historical Fiction']",687977,4.25,"{'5 Stars': 329526, '4 Stars': 236236, '3 Stars': 93705, '2 Stars': 20572, '1 Star': 7938}"
The Real Thing,0571125298,9780571125296,0571125298,1982.0,Tom Stoppard,81,"['Plays', 'Drama', 'Fiction', 'Theatre', 'British Literature', 'Classics', '20th Century']",4847,3.91,"{'5 Stars': 1512, '4 Stars': 1832, '3 Stars': 1124, '2 Stars': 291, '1 Star': 88}"
All My Sons,0141185465,9780141185460,0141185465,1947.0,Arthur Miller,112,"['Plays', 'Classics', 'Drama', 'Fiction', 'Theatre', 'School', '20th Century']",29525,3.91,"{'5 Stars': 9457, '4 Stars': 10861, '3 Stars': 6821, '2 Stars': 1773, '1 Star': 613}"
Мадам Бовари,isbn not found,isbn13 not found,B0DLSXN14D,1856.0,Gustave Flaubert,330,"['Classics', 'Fiction', 'France', 'Literature', 'French Literature', 'Romance', '19th Century']",359319,3.71,"{'5 Stars': 94479, '4 Stars': 122861, '3 Stars': 96502, '2 Stars': 33000, '1 Star': 12477}"
Artemisia,0803262132,9780803262133,0803262132,1947.0,Anna Banti,248,"['Historical Fiction', 'Art', 'Italy', 'Fiction', 'Italian Literature', 'Classics', 'Feminism']",959,3.71,"{'5 Stars': 222, '4 Stars': 368, '3 Stars': 257, '2 Stars': 89, '1 Star': 23}"
Collected Fictions,isbn not found,isbn13 not found,asin not found,1998.0,Jorge Luis Borges,565,"['Fiction', 'Short Stories', 'Classics', 'Literature', 'Fantasy', 'Magical Realism', 'Philosophy']",24998,4.5600000000000005,"{'5 Stars': 17032, '4 Stars': 5722, '3 Stars': 1674, '2 Stars': 392, '1 Star': 178}"
The State and Revolution,1419183478,9781419183478,1419183478,1917.0,Vladimir Lenin,116,"['Politics', 'Nonfiction', 'Philosophy', 'Theory', 'History', 'Economics', 'Classics']",16926,4.25,"{'5 Stars': 8842, '4 Stars': 4816, '3 Stars': 2252, '2 Stars': 678, '1 Star': 338}"
"The Lion, the Witch and the Wardrobe / The Magician's Nephew",0007658397,9780007658398,B004DDPOG0,1955.0,C.S. Lewis,Hardcover,"['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Christian', 'Adventure']",2871,4.27,"{'5 Stars': 1437, '4 Stars': 911, '3 Stars': 417, '2 Stars': 87, '1 Star': 19}"
The Horror of the Heights,isbn not found,isbn13 not found,B0DLT8P888,1913.0,Arthur Conan Doyle,32,"['Horror', 'Short Stories', 'Classics', 'Fiction', 'Audiobook', 'Science Fiction', 'Mystery']",592,3.35,"{'5 Stars': 80, '4 Stars': 172, '3 Stars': 238, '2 Stars': 78, '1 Star': 24}"
The Exorcist,isbn not found,isbn13 not found,asin not found,1971.0,William Peter Blatty,385,"['Horror', 'Fiction', 'Classics', 'Thriller', 'Paranormal', 'Supernatural', 'Fantasy']",256282,4.21,"{'5 Stars': 120518, '4 Stars': 84245, '3 Stars': 39146, '2 Stars': 8432, '1 Star': 3941}"
Bitter Eden,1250043662,9781250043665,1250043662,2002.0,Tatamkhulu Afrika,232,"['Fiction', 'Historical Fiction', 'LGBT', 'Classics', 'Gay', 'War', 'Queer']",412,3.86,"{'5 Stars': 143, '4 Stars': 138, '3 Stars': 82, '2 Stars': 30, '1 Star': 19}"
Teleny or the Reverse of the Medal,1595690360,9781595690364,1595690360,1893.0,Oscar Wilde,144,"['Classics', 'LGBT', 'Fiction', 'Queer', 'Romance', 'Erotica', '19th Century']",2515,3.64,"{'5 Stars': 589, '4 Stars': 855, '3 Stars': 725, '2 Stars': 259, '1 Star': 87}"
How Far to Bethlehem?,0899667872,9780899667874,0899667872,1964.0,Norah Lofts,300,"['Historical Fiction', 'Christmas', 'Fiction', 'Christian', 'Religion', 'Historical', 'Classics']",854,4.24,"{'5 Stars': 397, '4 Stars': 290, '3 Stars': 144, '2 Stars': 18, '1 Star': 5}"
Os Fidalgos da Casa Mourisca,9720042230,9789720042231,9720042230,1871.0,Júlio Dinis,496,"['Classics', 'Romance', 'Portuguese Literature', 'Portugal', 'Fiction', 'Historical Romance', 'Historical Fiction']",816,3.98,"{'5 Stars': 212, '4 Stars': 411, '3 Stars': 165, '2 Stars': 24, '1 Star': 4}"
Gateway,0345253787,9780345253781,0345253787,1977.0,Frederik Pohl,313,"['Science Fiction', 'Fiction', 'Space Opera', 'Hugo Awards', 'Audiobook', 'Science Fiction Fantasy', 'Classics']",46580,4.06,"{'5 Stars': 17351, '4 Stars': 17688, '3 Stars': 9028, '2 Stars': 1868, '1 Star': 645}"
The Cold Equations and Other Stories,0743436016,9780743436014,0743436016,1954.0,Tom Godwin,432,"['Science Fiction', 'Short Stories', 'Fiction', 'Classics', 'School', 'Fantasy', 'Philosophy']",827,3.84,"{'5 Stars': 249, '4 Stars': 301, '3 Stars': 193, '2 Stars': 66, '1 Star': 18}"
Pinocchio,0140382623,9780140382624,0140382623,1883.0,Carlo Collodi,262,"['Classics', 'Fiction', 'Fantasy', 'Childrens', 'Italian Literature', 'Italy', 'Adventure']",86479,3.84,"{'5 Stars': 27819, '4 Stars': 27451, '3 Stars': 22790, '2 Stars': 6430, '1 Star': 1989}"
The Wisdom of the Myths: How Greek Mythology Can Change Your Life,0062215450,9780062215451,0062215450,2008.0,Luc Ferry,416,"['Philosophy', 'Mythology', 'Nonfiction', 'History', 'Self Help', 'Greece', 'Classics']",490,3.86,"{'5 Stars': 143, '4 Stars': 194, '3 Stars': 107, '2 Stars': 35, '1 Star': 11}"
L'île,0785940308,9780785940302,0785940308,1962.0,Robert Merle,696,"['Fiction', 'Historical Fiction', 'Classics', 'France', 'French Literature', 'Literature', 'Adventure']",1003,4.22,"{'5 Stars': 433, '4 Stars': 392, '3 Stars': 147, '2 Stars': 25, '1 Star': 6}"
Sadako and the Thousand Paper Cranes,0698118022,9780698118027,0698118022,1977.0,Eleanor Coerr,80,"['Historical Fiction', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Classics', 'Japan']",28350,4.14,"{'5 Stars': 11777, '4 Stars': 10299, '3 Stars': 4957, '2 Stars': 981, '1 Star': 336}"
The Grapes of Wrath,067001690,9780670016907,067001690X,1939.0,John Steinbeck,496,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Novels', 'School', 'American']",963731,4.02,"{'5 Stars': 410106, '4 Stars': 294427, '3 Stars': 162393, '2 Stars': 60960, '1 Star': 35845}"
Pietr the Latvian,0141392738,9780141392738,0141392738,1930.0,Georges Simenon,162,"['Mystery', 'Fiction', 'Crime', 'France', 'Detective', 'Classics', 'Thriller']",9261,3.46,"{'5 Stars': 1178, '4 Stars': 3202, '3 Stars': 3788, '2 Stars': 903, '1 Star': 190}"
His Dark Materials,0440238609,9780440238607,0440238609,2000.0,Philip Pullman,1088,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Science Fiction Fantasy', 'Science Fiction', 'Classics']",166145,4.29,"{'5 Stars': 88899, '4 Stars': 48636, '3 Stars': 19875, '2 Stars': 5573, '1 Star': 3162}"
A Wind in the Door,0440487617,9780440487616,0440487617,1973.0,Madeleine L'Engle,236,"['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Childrens', 'Classics', 'Middle Grade']",130472,3.99,"{'5 Stars': 46620, '4 Stars': 47414, '3 Stars': 27369, '2 Stars': 6420, '1 Star': 2649}"
A Wrinkle in Time,0440498058,9780440498056,0440498058,1962.0,Madeleine L'Engle,211,"['Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Science Fiction', 'Childrens', 'Middle Grade']",1255222,3.98,"{'5 Stars': 496296, '4 Stars': 391376, '3 Stars': 248267, '2 Stars': 79485, '1 Star': 39798}"
Romeo and Juliet,0743477111,9780743477116,0743477111,1597.0,William Shakespeare,281,"['Classics', 'Plays', 'Fiction', 'Romance', 'School', 'Drama', 'Read For School']",2745887,3.74,"{'5 Stars': 813116, '4 Stars': 849181, '3 Stars': 739653, '2 Stars': 247536, '1 Star': 96401}"
New Grub St,0099589222,9780099589228,0099589222,1891.0,George Gissing,656,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Literature', 'British Literature', 'Historical Fiction']",6364,3.78,"{'5 Stars': 1928, '4 Stars': 2149, '3 Stars': 1505, '2 Stars': 525, '1 Star': 257}"
The Pillow Book,0231073372,9780231073370,0231073372,1002.0,Sei Shōnagon,419,"['Japan', 'Classics', 'Nonfiction', 'History', 'Japanese Literature', 'Poetry', 'Memoir']",9454,4.02,"{'5 Stars': 3428, '4 Stars': 3469, '3 Stars': 1980, '2 Stars': 438, '1 Star': 139}"
The Cyberiad,isbn not found,isbn13 not found,asin not found,1965.0,Stanisław Lem,295,"['Science Fiction', 'Fiction', 'Short Stories', 'Humor', 'Polish Literature', 'Fantasy', 'Classics']",13726,4.14,"{'5 Stars': 6003, '4 Stars': 4679, '3 Stars': 2203, '2 Stars': 641, '1 Star': 200}"
Amants féminins ou la Troisième,2918444154,9782918444152,2918444154,1926.0,Natalie Clifford Barney,174,"['Lesbian', 'Queer', 'Fiction', 'Classics', 'LGBT', 'France', 'Womens']",110,3.86,"{'5 Stars': 34, '4 Stars': 36, '3 Stars': 32, '2 Stars': 7, '1 Star': 1}"
Cranford,0141439882,9780141439884,0141439882,1853.0,Elizabeth Gaskell,257,"['Classics', 'Fiction', 'Historical Fiction', 'Victorian', '19th Century', 'Audiobook', 'British Literature']",46479,3.84,"{'5 Stars': 13393, '4 Stars': 17011, '3 Stars': 12091, '2 Stars': 3019, '1 Star': 965}"
Gothic Tales,014043741,9780140437416,014043741X,2000.0,Elizabeth Gaskell,367,"['Classics', 'Gothic', 'Horror', 'Short Stories', 'Fiction', 'Victorian', '19th Century']",3018,3.8,"{'5 Stars': 789, '4 Stars': 1127, '3 Stars': 878, '2 Stars': 171, '1 Star': 53}"
मृत्यंजय,8184984111,9788184984118,8184984111,1967.0,Shivaji Sawant,736,"['Marathi', 'Mythology', 'Fiction', 'Indian Literature', 'Classics', 'India', 'Novels']",11084,4.52,"{'5 Stars': 7801, '4 Stars': 2143, '3 Stars': 583, '2 Stars': 235, '1 Star': 322}"
Parque Industrial,isbn not found,isbn13 not found,B00DNC02U0,1933.0,Patrícia Galvão,128,"['Brazil', 'Fiction', 'Literature', 'Womens', 'Novels', 'Latin American', 'Classics']",512,3.74,"{'5 Stars': 118, '4 Stars': 198, '3 Stars': 149, '2 Stars': 39, '1 Star': 8}"
Godbody,0451147022,9780451147028,0451147022,1986.0,Theodore Sturgeon,205,"['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Religion', 'Science Fiction Fantasy', 'Supernatural']",957,3.97,"{'5 Stars': 357, '4 Stars': 322, '3 Stars': 192, '2 Stars': 63, '1 Star': 23}"
Oliver Twist,isbn not found,isbn13 not found,asin not found,1838.0,Charles Dickens,608,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Novels', '19th Century', 'Classic Literature']",417123,3.88,"{'5 Stars': 124918, '4 Stars': 157000, '3 Stars': 103166, '2 Stars': 24252, '1 Star': 7787}"
The Nibelungenlied,0140441379,9780140441376,0140441379,1200.0,Unknown,404,"['Classics', 'Poetry', 'Mythology', 'Fiction', 'German Literature', 'Medieval', 'Literature']",8633,3.82,"{'5 Stars': 2509, '4 Stars': 3021, '3 Stars': 2308, '2 Stars': 588, '1 Star': 207}"
The Poisoned Crown,0007491298,9780007491292,0007491298,1956.0,Maurice Druon,294,"['Historical Fiction', 'Fiction', 'Historical', 'France', 'Medieval', 'Fantasy', 'Classics']",10052,4.21,"{'5 Stars': 4031, '4 Stars': 4292, '3 Stars': 1560, '2 Stars': 145, '1 Star': 24}"
"The Diary of Anaïs Nin, Vol. 4: 1944-1947",015626028,9780156260282,015626028X,1971.0,Anaïs Nin,235,"['Biography', 'Memoir', 'Nonfiction', 'Diary', 'Classics', 'Womens', 'Literature']",1092,4.22,"{'5 Stars': 467, '4 Stars': 422, '3 Stars': 180, '2 Stars': 17, '1 Star': 6}"
De brief voor de koning,9025833926,9789025833923,9025833926,1962.0,Tonke Dragt,455,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Classics', 'Middle Grade']",13685,4.18,"{'5 Stars': 5883, '4 Stars': 5093, '3 Stars': 2140, '2 Stars': 416, '1 Star': 153}"
The Cruel Sea,1580800467,9781580800464,1580800467,1951.0,Nicholas Monsarrat,520,"['Fiction', 'Historical Fiction', 'War', 'World War II', 'Classics', 'Military Fiction', 'Adventure']",8090,4.22,"{'5 Stars': 3805, '4 Stars': 2809, '3 Stars': 1075, '2 Stars': 268, '1 Star': 133}"
De dag van de uil,9076270031,9789076270036,9076270031,1961.0,Leonardo Sciascia,146,"['Fiction', 'Italian Literature', 'Italy', 'Classics', 'Crime', 'Mystery', 'Novels']",16917,3.73,"{'5 Stars': 4030, '4 Stars': 6596, '3 Stars': 4402, '2 Stars': 1397, '1 Star': 492}"
Flowers for Algernon,015603008,9780156030083,015603008X,1966.0,Daniel Keyes,311,"['Fiction', 'Classics', 'Science Fiction', 'Young Adult', 'Psychology', 'Literature', 'School']",752716,4.23,"{'5 Stars': 353257, '4 Stars': 256287, '3 Stars': 111625, '2 Stars': 24224, '1 Star': 7323}"
My Goodnight Book,0307122581,9780307122582,0307122581,1981.0,Eloise Wilkin,12,"['Picture Books', 'Childrens', 'Fiction', 'Family', 'Juvenile', 'Classics']",698,4.49,"{'5 Stars': 463, '4 Stars': 137, '3 Stars': 77, '2 Stars': 17, '1 Star': 4}"
The Animals of Farthing Wood,1405225521,9781405225526,1405225521,1979.0,Colin Dann,302,"['Childrens', 'Animals', 'Fiction', 'Fantasy', 'Classics', 'Adventure', 'Middle Grade']",5975,4.06,"{'5 Stars': 2386, '4 Stars': 2018, '3 Stars': 1226, '2 Stars': 259, '1 Star': 86}"
The Death of Ivan Ilych,isbn not found,isbn13 not found,asin not found,1886.0,Leo Tolstoy,86,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', 'Philosophy', 'Short Stories']",199127,4.14,"{'5 Stars': 78346, '4 Stars': 78848, '3 Stars': 33990, '2 Stars': 6357, '1 Star': 1586}"
Elleander Morning: A Novel,0312243693,9780312243692,0312243693,1984.0,Jerry Yulsman,294,"['Science Fiction', 'Fiction', 'Alternate History', 'Time Travel', 'Fantasy', 'Historical Fiction', 'Classics']",261,3.92,"{'5 Stars': 86, '4 Stars': 96, '3 Stars': 54, '2 Stars': 21, '1 Star': 4}"
Gone with the Wind,0446365386,9780446365383,0446365386,1936.0,Margaret Mitchell,1037,"['Classics', 'Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Literature', 'War']",1253511,4.31,"{'5 Stars': 714395, '4 Stars': 316940, '3 Stars': 150696, '2 Stars': 43809, '1 Star': 27671}"
Utopia,0140449108,9780140449105,0140449108,1516.0,Thomas More,113,"['Classics', 'Philosophy', 'Fiction', 'Politics', 'Literature', 'Dystopia', 'School']",80047,3.55,"{'5 Stars': 14792, '4 Stars': 26718, '3 Stars': 27918, '2 Stars': 8628, '1 Star': 1991}"
The Left Hand of Darkness,isbn not found,isbn13 not found,asin not found,1969.0,Ursula K. Le Guin,304,"['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Book Club', 'Science Fiction Fantasy', 'Queer']",205749,4.1,"{'5 Stars': 82366, '4 Stars': 75979, '3 Stars': 35437, '2 Stars': 9174, '1 Star': 2793}"
The Man Who Was Thursday: A Nightmare,0375757910,9780375757914,0375757910,1908.0,G.K. Chesterton,182,"['Fiction', 'Classics', 'Mystery', 'Fantasy', 'Philosophy', 'Literature', 'Novels']",44262,3.83,"{'5 Stars': 12628, '4 Stars': 16577, '3 Stars': 10761, '2 Stars': 3313, '1 Star': 983}"
Into the Wild,0385486804,9780385486804,0385486804,1996.0,Jon Krakauer,207,"['Nonfiction', 'Biography', 'Adventure', 'Travel', 'Classics', 'Memoir', 'Nature']",1156222,4.02,"{'5 Stars': 434132, '4 Stars': 420874, '3 Stars': 215638, '2 Stars': 56338, '1 Star': 29240}"
Abigél,isbn not found,isbn13 not found,asin not found,1970.0,Magda Szabó,417,"['Fiction', 'Classics', 'Historical Fiction', 'Hungary', 'Hungarian Literature', 'Coming Of Age', 'Young Adult']",8574,4.33,"{'5 Stars': 4366, '4 Stars': 2995, '3 Stars': 962, '2 Stars': 197, '1 Star': 54}"
Fortune de France,2253135356,9782253135357,2253135356,1977.0,Robert Merle,445,"['Historical Fiction', 'France', 'Fiction', 'Historical', 'French Literature', 'Classics', 'Literature']",1528,4.11,"{'5 Stars': 631, '4 Stars': 558, '3 Stars': 245, '2 Stars': 65, '1 Star': 29}"
The Painted Bird,080213422,9780802134226,080213422X,1965.0,Jerzy Kosiński,234,"['Fiction', 'Historical Fiction', 'Classics', 'Horror', 'War', 'Literature', 'Holocaust']",27700,3.91,"{'5 Stars': 9397, '4 Stars': 9935, '3 Stars': 5625, '2 Stars': 1850, '1 Star': 893}"
The Spy Who Loved Me,0142003263,9780142003268,0142003263,1962.0,Ian Fleming,198,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Adventure', 'Audiobook', 'Classics']",14544,3.4,"{'5 Stars': 2594, '4 Stars': 4307, '3 Stars': 4779, '2 Stars': 2054, '1 Star': 810}"
The Innocence of Father Brown,0809592533,9780809592531,0809592533,1911.0,G.K. Chesterton,232,"['Mystery', 'Fiction', 'Classics', 'Short Stories', 'Crime', 'Audiobook', 'Detective']",18143,3.82,"{'5 Stars': 4983, '4 Stars': 6708, '3 Stars': 4900, '2 Stars': 1219, '1 Star': 333}"
The Art of Joy,1250050243,9781250050243,1250050243,1998.0,Goliarda Sapienza,704,"['Fiction', 'Italian Literature', 'Feminism', 'Italy', 'Historical Fiction', 'Womens', 'Classics']",7362,4.13,"{'5 Stars': 3376, '4 Stars': 2298, '3 Stars': 1142, '2 Stars': 380, '1 Star': 166}"
Last Words from Montmartre,1590177258,9781590177259,1590177258,1996.0,Qiu Miaojin,176,"['Fiction', 'Queer', 'LGBT', 'Classics', 'Lesbian', 'China', 'Asia']",2420,3.86,"{'5 Stars': 709, '4 Stars': 907, '3 Stars': 602, '2 Stars': 159, '1 Star': 43}"
Twelve Years a Slave,0989794806,9780989794800,0989794806,1853.0,Solomon Northup,363,"['Nonfiction', 'History', 'Classics', 'Biography', 'Memoir', 'Audiobook', 'Historical']",122464,4.22,"{'5 Stars': 57384, '4 Stars': 42883, '3 Stars': 16397, '2 Stars': 3778, '1 Star': 2022}"
A Scandal in Bohemia,0582416396,9780582416390,0582416396,1891.0,Ronald  Holt,85,"['Mystery', 'Classics', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Mystery Thriller']",90700,4.24,"{'5 Stars': 42906, '4 Stars': 31353, '3 Stars': 12879, '2 Stars': 2103, '1 Star': 1459}"
