book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
The Book of Earth,0886775744,9780886775742,0886775744,1995.0,Marjorie B. Kellogg,335,"['Fantasy', 'Dragons', 'Fiction', 'Young Adult', 'High Fantasy', 'Adventure', 'Science Fiction Fantasy']",994,3.78,"{'5 Stars': 269, '4 Stars': 352, '3 Stars': 277, '2 Stars': 77, '1 Star': 19}"
The Book of Air,0756400805,9780756400804,0756400805,2003.0,Marjorie B. Kellogg,512,"['Fantasy', 'Dragons', 'Science Fiction Fantasy', 'Adventure', 'Fiction', 'Young Adult', 'Science Fiction']",417,3.53,"{'5 Stars': 96, '4 Stars': 126, '3 Stars': 120, '2 Stars': 53, '1 Star': 22}"
The Book of Fire,0886779014,9780886779016,0886779014,2000.0,Marjorie B. Kellogg,502,"['Fantasy', 'Dragons', 'Science Fiction Fantasy', 'Adventure', 'Fiction', 'Young Adult', 'Novels']",478,3.64,"{'5 Stars': 111, '4 Stars': 158, '3 Stars': 145, '2 Stars': 53, '1 Star': 11}"
The Reach Between Worlds,isbn not found,isbn13 not found,B0DM1XSV9M,2016.0,Cameron M. Hayden,400,"['Fantasy', 'Young Adult', 'Magic', 'Fiction', 'Epic Fantasy', 'Adventure', 'Science Fiction']",384,3.95,"{'5 Stars': 164, '4 Stars': 103, '3 Stars': 65, '2 Stars': 39, '1 Star': 13}"
The Broken Rose,1370540221,9781370540228,B0771F43RY,2017.0,Jeremy Forsyth,94,"['Fantasy', 'Romance', 'Adventure', 'Fiction']",72,4.08,"{'5 Stars': 33, '4 Stars': 19, '3 Stars': 14, '2 Stars': 5, '1 Star': 1}"
Redemption's Blade,178108579,9781781085790,178108579X,2018.0,Adrian Tchaikovsky,367,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Audiobook', 'High Fantasy', 'Adventure', 'Science Fiction']",1811,3.86,"{'5 Stars': 472, '4 Stars': 775, '3 Stars': 438, '2 Stars': 93, '1 Star': 33}"
Dungeon Calamity,isbn not found,isbn13 not found,B076PL4P1G,2017.0,Dakota Krout,432,"['Fantasy', 'Audiobook', 'Fiction', 'Magic', 'Science Fiction Fantasy', 'Science Fiction', 'Adventure']",9142,4.33,"{'5 Stars': 4762, '4 Stars': 3026, '3 Stars': 1077, '2 Stars': 196, '1 Star': 81}"
Comet in Moominland,1908745657,9781908745651,1908745657,1946.0,Tove Jansson,205,"['Fantasy', 'Fiction', 'Childrens', 'Classics', 'Finnish Literature', 'Middle Grade', 'Adventure']",21459,4.24,"{'5 Stars': 9724, '4 Stars': 8127, '3 Stars': 2918, '2 Stars': 500, '1 Star': 190}"
I Am Still Alive,isbn not found,isbn13 not found,B0DWV73TS9,2018.0,Kate Alice Marshall,331,"['Young Adult', 'Survival', 'Thriller', 'Fiction', 'Contemporary', 'Adventure', 'Audiobook']",11642,3.85,"{'5 Stars': 2973, '4 Stars': 4909, '3 Stars': 2991, '2 Stars': 607, '1 Star': 162}"
Juxtaposition,0345349342,9780345349347,0345349342,1982.0,Piers Anthony,368,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Magic', 'Adventure', 'Humor']",12394,3.94,"{'5 Stars': 3910, '4 Stars': 4618, '3 Stars': 3214, '2 Stars': 563, '1 Star': 89}"
Filhos da Degradação,8551002694,9788551002698,8551002694,2017.0,Felipe Castilho,448,"['Fantasy', 'LGBT', 'Fiction', 'Audiobook', 'Adventure']",551,4.25,"{'5 Stars': 246, '4 Stars': 219, '3 Stars': 67, '2 Stars': 14, '1 Star': 5}"
The 100-Year-Old Man Who Climbed Out the Window and Disappeared,isbn not found,isbn13 not found,B007MB5OCE,2009.0,Jonas Jonasson,396,"['Fiction', 'Book Club', 'Contemporary', 'Historical Fiction', 'Humor', 'Audiobook', 'Adventure']",294710,3.82,"{'5 Stars': 87965, '4 Stars': 106689, '3 Stars': 68565, '2 Stars': 22975, '1 Star': 8516}"
"Louboutins, Lattes & Live TV",0648111245,9780648111245,0648111245,2017.0,Miriam Sawan,240,"['Adventure', 'Modern', 'Fiction', 'Cultural', 'Young Adult', 'Teen', 'Pop Culture']",172,4.08,"{'5 Stars': 47, '4 Stars': 94, '3 Stars': 29, '2 Stars': 2, '1 Star': 0}"
The Stolen Lake,0618070206,9780618070206,0618070206,1981.0,Joan Aiken,321,"['Fantasy', 'Fiction', 'Childrens', 'Adventure', 'Historical Fiction', 'Historical', 'Alternate History']",978,3.9,"{'5 Stars': 283, '4 Stars': 385, '3 Stars': 245, '2 Stars': 55, '1 Star': 10}"
Sasquatch,0786813342,9780786813346,0786813342,2002.0,Roland Smith,188,"['Adventure', 'Young Adult', 'Fiction', 'Middle Grade', 'Fantasy', 'Science Fiction', 'Mystery']",1427,3.81,"{'5 Stars': 406, '4 Stars': 491, '3 Stars': 409, '2 Stars': 88, '1 Star': 33}"
Skyward,1473217857,9781473217850,1473217857,2018.0,Brandon Sanderson,513,"['Science Fiction', 'Fantasy', 'Young Adult', 'Fiction', 'Audiobook', 'Space', 'Adventure']",158457,4.47,"{'5 Stars': 92018, '4 Stars': 52012, '3 Stars': 11826, '2 Stars': 1842, '1 Star': 759}"
People's Republic,0988402939,9780988402935,B01M0H7WQZ,2016.0,Kurt Schlichter,257,"['Fiction', 'Politics', 'Thriller', 'Dystopia', 'Contemporary', 'Military Fiction', 'Adventure']",2401,4.3,"{'5 Stars': 1247, '4 Stars': 792, '3 Stars': 254, '2 Stars': 51, '1 Star': 57}"
City of Bones,0812567080,9780812567083,0812567080,1995.0,Martha Wells,442,"['Fantasy', 'Science Fiction', 'Fiction', 'Audiobook', 'Post Apocalyptic', 'Dystopia', 'Adventure']",6306,4.0,"{'5 Stars': 1862, '4 Stars': 2853, '3 Stars': 1341, '2 Stars': 202, '1 Star': 48}"
Crossroads and the Dominion of Four,1504391616,9781504391610,1504391616,2017.0,C. Toni Graham,340,"['Novels', 'Young Adult', 'Fantasy', 'Adventure', 'New Adult', 'Fiction', 'Adult']",3446,4.3,"{'5 Stars': 1582, '4 Stars': 1506, '3 Stars': 204, '2 Stars': 120, '1 Star': 34}"
Nihal della terra del vento,8804528850,9788804528852,8804528850,2004.0,Licia Troisi,386,"['Fantasy', 'Young Adult', 'Dragons', 'High Fantasy', 'Fiction', 'Magic', 'Adventure']",10658,4.0,"{'5 Stars': 4065, '4 Stars': 3641, '3 Stars': 2066, '2 Stars': 654, '1 Star': 232}"
The Gods of Riverworld,0345419715,9780345419712,0345419715,1983.0,Philip José Farmer,336,"['Science Fiction', 'Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Adventure', 'Audiobook']",3978,3.61,"{'5 Stars': 851, '4 Stars': 1331, '3 Stars': 1300, '2 Stars': 390, '1 Star': 106}"
The Dark Design,0345419693,9780345419699,0345419693,1977.0,Philip José Farmer,464,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Adventure', 'Speculative Fiction', 'Audiobook']",6206,3.72,"{'5 Stars': 1393, '4 Stars': 2319, '3 Stars': 1944, '2 Stars': 456, '1 Star': 94}"
Sorceress of Darshiva,0345369351,9780345369352,0345369351,1989.0,David Eddings,371,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Young Adult', 'Adventure']",47548,4.11,"{'5 Stars': 19031, '4 Stars': 17246, '3 Stars': 9110, '2 Stars': 1723, '1 Star': 438}"
The Miraculous Journey of Edward Tulane,0763625892,9780763625894,0763625892,2006.0,Kate DiCamillo,228,"['Fantasy', 'Fiction', 'Childrens', 'Middle Grade', 'Young Adult', 'Adventure', 'Animals']",117708,4.39,"{'5 Stars': 67591, '4 Stars': 33514, '3 Stars': 12604, '2 Stars': 2775, '1 Star': 1224}"
The Tale of Despereaux,0763625299,9780763625290,0763625299,2003.0,Kate DiCamillo,272,"['Fantasy', 'Fiction', 'Childrens', 'Middle Grade', 'Young Adult', 'Animals', 'Adventure']",209060,4.07,"{'5 Stars': 84797, '4 Stars': 70968, '3 Stars': 40254, '2 Stars': 9762, '1 Star': 3279}"
Princess of the Sword,0425225682,9780425225684,0425225682,2009.0,Lynn Kurland,360,"['Fantasy', 'Romance', 'Magic', 'Fantasy Romance', 'Adventure', 'Epic Fantasy', 'High Fantasy']",4119,4.08,"{'5 Stars': 1644, '4 Stars': 1457, '3 Stars': 778, '2 Stars': 193, '1 Star': 47}"
User Unfriendly,0152163530,9780152163532,0152163530,1990.0,Vivian Vande Velde,400,"['Fantasy', 'Young Adult', 'Science Fiction', 'Fiction', 'Adventure', 'Middle Grade', 'Virtual Reality']",1343,3.42,"{'5 Stars': 248, '4 Stars': 392, '3 Stars': 465, '2 Stars': 156, '1 Star': 82}"
Star Wars: The Mandalorian Armor,0553578855,9780553578850,0553578855,1998.0,K.W. Jeter,387,"['Star Wars', 'Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Adventure', 'Audiobook']",6864,3.63,"{'5 Stars': 1664, '4 Stars': 2124, '3 Stars': 2162, '2 Stars': 697, '1 Star': 217}"
Swords in the Mist,0441791859,9780441791859,0441791859,1968.0,Fritz Leiber,190,"['Fantasy', 'Fiction', 'Sword and Sorcery', 'Short Stories', 'Adventure', 'Science Fiction Fantasy', 'Audiobook']",4990,4.04,"{'5 Stars': 1665, '4 Stars': 2054, '3 Stars': 1118, '2 Stars': 131, '1 Star': 22}"
Moonraker,0142002062,9780142002063,0142002062,1955.0,Ian Fleming,247,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Adventure', 'Audiobook', 'Classics']",29805,3.81,"{'5 Stars': 6894, '4 Stars': 12234, '3 Stars': 8895, '2 Stars': 1556, '1 Star': 226}"
The Complete Elfquest: Book 1: Fire and Flight,0936861061,9780936861067,0936861061,1981.0,Richard Pini,188,"['Fantasy', 'Graphic Novels', 'Comics', 'Graphic Novels Comics', 'Fiction', 'Adventure', 'Comic Book']",3017,4.43,"{'5 Stars': 1811, '4 Stars': 785, '3 Stars': 349, '2 Stars': 56, '1 Star': 16}"
The Guardians of Eastgate,isbn not found,9781775134503,1775134504,2017.0,Sherry Leclerc,241,"['Fantasy', 'Young Adult', 'Fiction', 'New Adult', 'Adventure', 'Science Fiction', 'Adult']",194,4.28,"{'5 Stars': 87, '4 Stars': 83, '3 Stars': 20, '2 Stars': 0, '1 Star': 4}"
Shadow's Edge,0316033650,9780316033657,0316033650,2008.0,Brent Weeks,636,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Magic', 'Audiobook', 'Adventure']",107425,4.25,"{'5 Stars': 50050, '4 Stars': 39143, '3 Stars': 14471, '2 Stars': 2835, '1 Star': 926}"
Beyond the Shadows,0316033669,9780316033664,0316033669,2008.0,Brent Weeks,689,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Magic', 'Adventure', 'Audiobook']",102258,4.27,"{'5 Stars': 50238, '4 Stars': 34537, '3 Stars': 13454, '2 Stars': 3021, '1 Star': 1008}"
Doctor No,0142002038,9780142002032,0142002038,1958.0,Ian Fleming,233,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Adventure', 'Classics', 'Audiobook']",25303,3.81,"{'5 Stars': 6029, '4 Stars': 10362, '3 Stars': 7239, '2 Stars': 1363, '1 Star': 310}"
The Lost Colony,isbn not found,isbn13 not found,B0DSZXTZ3Q,2006.0,Eoin Colfer,385,"['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Middle Grade', 'Adventure', 'Childrens']",158825,4.01,"{'5 Stars': 60434, '4 Stars': 55534, '3 Stars': 31630, '2 Stars': 7120, '1 Star': 4107}"
Half a King,0007550227,9780007550227,0007550227,2014.0,Joe Abercrombie,416,"['Fantasy', 'Young Adult', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Audiobook', 'Adventure']",71026,3.97,"{'5 Stars': 20173, '4 Stars': 32766, '3 Stars': 14794, '2 Stars': 2548, '1 Star': 745}"
Goldfinger,0142002046,9780142002049,0142002046,1959.0,Ian Fleming,264,"['Fiction', 'Thriller', 'Espionage', 'Adventure', 'Mystery', 'Classics', 'Crime']",26323,3.83,"{'5 Stars': 6624, '4 Stars': 10695, '3 Stars': 7207, '2 Stars': 1451, '1 Star': 346}"
Diamonds Are Forever,0142002054,9780142002056,0142002054,1956.0,Ian Fleming,230,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Adventure', 'Audiobook', 'Classics']",23871,3.64,"{'5 Stars': 4286, '4 Stars': 8941, '3 Stars': 8580, '2 Stars': 1799, '1 Star': 265}"
Monsoon,0312317123,9780312317126,0312317123,1999.0,Wilbur Smith,624,"['Historical Fiction', 'Fiction', 'Adventure', 'Africa', 'Historical', 'Thriller', 'Action']",13140,4.34,"{'5 Stars': 6748, '4 Stars': 4479, '3 Stars': 1580, '2 Stars': 257, '1 Star': 76}"
You Only Live Twice,0142003271,9780142003275,0142003271,1964.0,Ian Fleming,272,"['Fiction', 'Thriller', 'Espionage', 'Adventure', 'Mystery', 'Classics', 'Audiobook']",15744,3.75,"{'5 Stars': 3594, '4 Stars': 5994, '3 Stars': 4917, '2 Stars': 1039, '1 Star': 200}"
Warlock,0312980388,9780312980382,0312980388,2001.0,Wilbur Smith,642,"['Historical Fiction', 'Fiction', 'Egypt', 'Fantasy', 'Historical', 'Adventure', 'Thriller']",16899,4.09,"{'5 Stars': 6655, '4 Stars': 6151, '3 Stars': 3207, '2 Stars': 654, '1 Star': 232}"
On Her Majesty's Secret Service,0142003255,9780142003251,0142003255,1963.0,Ian Fleming,259,"['Fiction', 'Thriller', 'Espionage', 'Adventure', 'Mystery', 'Audiobook', 'Classics']",21631,3.97,"{'5 Stars': 6753, '4 Stars': 8775, '3 Stars': 5073, '2 Stars': 858, '1 Star': 172}"
The Leopard Hunts in Darkness,0312940777,9780312940775,0312940777,1984.0,Wilbur Smith,576,"['Fiction', 'Historical Fiction', 'Adventure', 'Thriller', 'Africa', 'Historical', 'Novels']",5108,4.16,"{'5 Stars': 2110, '4 Stars': 1902, '3 Stars': 928, '2 Stars': 124, '1 Star': 44}"
Rage,0312940823,9780312940829,0312940823,1987.0,Wilbur Smith,896,"['Historical Fiction', 'Fiction', 'Adventure', 'Africa', 'Thriller', 'Historical', 'South Africa']",6513,4.16,"{'5 Stars': 2717, '4 Stars': 2421, '3 Stars': 1145, '2 Stars': 172, '1 Star': 58}"
Live and Let Die,0142003239,9780142003237,0142003239,1954.0,Ian Fleming,229,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Adventure', 'Classics', 'Audiobook']",35014,3.63,"{'5 Stars': 6492, '4 Stars': 13184, '3 Stars': 11884, '2 Stars': 2791, '1 Star': 663}"
From Russia with Love,0142002070,9780142002070,0142002070,1957.0,Ian Fleming,259,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Adventure', 'Classics', 'Audiobook']",37620,3.91,"{'5 Stars': 11116, '4 Stars': 14890, '3 Stars': 9225, '2 Stars': 1798, '1 Star': 591}"
Octopussy and the Living Daylights,0142003298,9780142003299,0142003298,1966.0,Ian Fleming,120,"['Fiction', 'Thriller', 'Espionage', 'Short Stories', 'Adventure', 'Audiobook', 'Mystery']",9643,3.58,"{'5 Stars': 1709, '4 Stars': 3280, '3 Stars': 3652, '2 Stars': 887, '1 Star': 115}"
The Eye of the Forest,0439932157,9780439932158,0439932157,2008.0,P.B. Kerr,384,"['Fantasy', 'Young Adult', 'Childrens', 'Fiction', 'Adventure', 'Middle Grade', 'Magic']",4547,3.96,"{'5 Stars': 1642, '4 Stars': 1487, '3 Stars': 1101, '2 Stars': 250, '1 Star': 67}"
The Call of the Wild / White Fang,1587263890,9781587263897,1587263890,1906.0,Jack London,292,"['Classics', 'Fiction', 'Adventure', 'Animals', 'Literature', 'Historical Fiction', 'Young Adult']",78437,4.12,"{'5 Stars': 33473, '4 Stars': 26471, '3 Stars': 14172, '2 Stars': 3153, '1 Star': 1168}"
Petrodor,0733622550,9780733622557,0733622550,2008.0,Joel Shepherd,467,"['Fantasy', 'Adventure', 'High Fantasy', 'Fiction', 'Epic Fantasy', 'Military Fiction', 'Medieval']",1140,4.0,"{'5 Stars': 349, '4 Stars': 500, '3 Stars': 234, '2 Stars': 53, '1 Star': 4}"
Tales from the Perilous Realm,0547154119,9780547154114,0547154119,1997.0,J.R.R. Tolkien,403,"['Fantasy', 'Fiction', 'Short Stories', 'Classics', 'Poetry', 'High Fantasy', 'Adventure']",11378,4.07,"{'5 Stars': 4053, '4 Stars': 4596, '3 Stars': 2293, '2 Stars': 365, '1 Star': 71}"
The Assassin's Edge,0060505680,9780060505684,0060505680,2002.0,Juliet E. McKenna,514,"['Fantasy', 'Epic Fantasy', 'Adventure', 'High Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Science Fiction']",481,3.9,"{'5 Stars': 125, '4 Stars': 206, '3 Stars': 128, '2 Stars': 19, '1 Star': 3}"
The Phantom Tollbooth,0394820371,9780394820378,0394820371,1961.0,Norton Juster,248,"['Fantasy', 'Fiction', 'Classics', 'Childrens', 'Young Adult', 'Middle Grade', 'Adventure']",299931,4.2,"{'5 Stars': 148294, '4 Stars': 88162, '3 Stars': 44185, '2 Stars': 12649, '1 Star': 6641}"
War of the Wolf,006256319,9780062563194,B07H55SFM9,2018.0,Bernard Cornwell,Kindle Edition,"['Historical Fiction', 'Fiction', 'Historical', 'Audiobook', 'Adventure', 'Fantasy', 'Medieval']",18828,4.36,"{'5 Stars': 9314, '4 Stars': 7299, '3 Stars': 1954, '2 Stars': 193, '1 Star': 68}"
Return to Groosham Grange,0744583454,9780744583458,B006U1M42K,1991.0,Anthony Horowitz,175,"['Fantasy', 'Fiction', 'Horror', 'Young Adult', 'Childrens', 'Magic', 'Adventure']",2205,3.73,"{'5 Stars': 560, '4 Stars': 732, '3 Stars': 703, '2 Stars': 173, '1 Star': 37}"
Only You,0997482478,9780997482478,B078VXGL6Z,2018.0,Elizabeth St. Michel,338,"['Historical Romance', 'Historical', 'Romance', 'Adventure', 'Historical Fiction']",162,4.06,"{'5 Stars': 72, '4 Stars': 45, '3 Stars': 31, '2 Stars': 10, '1 Star': 4}"
The Last of the Mohicans,0553213296,9780553213294,B0073G6DO6,1826.0,James Fenimore Cooper,410,"['Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'Literature', 'Historical', 'American']",100748,3.7,"{'5 Stars': 27927, '4 Stars': 32749, '3 Stars': 26167, '2 Stars': 9578, '1 Star': 4327}"
Don Quixote,isbn not found,isbn13 not found,0142437239,1615.0,Miguel de Cervantes Saavedra,1023,"['Fiction', 'Classics', 'Literature', 'Spanish Literature', 'Adventure', 'Historical Fiction', 'Novels']",294300,3.9,"{'5 Stars': 105138, '4 Stars': 93392, '3 Stars': 66479, '2 Stars': 21161, '1 Star': 8130}"
The Helicopter Pilot,isbn not found,isbn13 not found,B079C6PY2C,2018.0,Darcy Hoover,261,"['Young Adult', 'New Adult', 'Fiction', 'Contemporary', 'Adventure', 'Adult', 'Novels']",102,4.26,"{'5 Stars': 40, '4 Stars': 51, '3 Stars': 10, '2 Stars': 0, '1 Star': 1}"
Shadow Star,0553095986,9780553095982,0553095986,1999.0,Chris Claremont,480,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Epic Fantasy', 'High Fantasy', 'Adventure', 'Dragons']",1141,3.76,"{'5 Stars': 342, '4 Stars': 362, '3 Stars': 297, '2 Stars': 105, '1 Star': 35}"
Shadow Dawn,0553095978,9780553095975,0553095978,1997.0,Chris Claremont,528,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Science Fiction', 'High Fantasy', 'Adventure', 'Epic Fantasy']",1312,3.72,"{'5 Stars': 358, '4 Stars': 424, '3 Stars': 380, '2 Stars': 110, '1 Star': 40}"
Graevale,1925700917,9781925700916,B079MML41Y,2018.0,Lynette Noni,476,"['Fantasy', 'Young Adult', 'Magic', 'Young Adult Fantasy', 'Adventure', 'Audiobook', 'Romance']",7913,4.57,"{'5 Stars': 5178, '4 Stars': 2133, '3 Stars': 525, '2 Stars': 55, '1 Star': 22}"
As Iron Falls,0998810657,9780998810652,B079NWFFNF,2018.0,Bryce O'Connor,425,"['Fantasy', 'Epic Fantasy', 'Magic', 'Adventure', 'Fiction', 'Audiobook', 'Dragons']",1574,4.44,"{'5 Stars': 897, '4 Stars': 517, '3 Stars': 125, '2 Stars': 31, '1 Star': 4}"
White Wolf,0552146773,9780552146777,0552146773,2003.0,David Gemmell,589,"['Fantasy', 'Fiction', 'Heroic Fantasy', 'Epic Fantasy', 'High Fantasy', 'Adventure', 'Science Fiction Fantasy']",10891,4.31,"{'5 Stars': 5298, '4 Stars': 3958, '3 Stars': 1423, '2 Stars': 180, '1 Star': 32}"
Two Against the North,0590053817,9780590053815,0590053817,1956.0,Farley Mowat,219,"['Fiction', 'Adventure', 'Young Adult', 'Canada', 'Historical Fiction', 'Survival', 'Classics']",2822,4.01,"{'5 Stars': 961, '4 Stars': 1123, '3 Stars': 603, '2 Stars': 86, '1 Star': 49}"
The Sign,0525950974,9780525950974,0525950974,2009.0,Raymond Khoury,464,"['Thriller', 'Fiction', 'Mystery', 'Historical Fiction', 'Mystery Thriller', 'Suspense', 'Adventure']",5127,3.47,"{'5 Stars': 901, '4 Stars': 1628, '3 Stars': 1764, '2 Stars': 626, '1 Star': 208}"
Charlie and the Great Glass Elevator,0141301120,9780141301129,0141301120,1972.0,Roald Dahl,159,"['Childrens', 'Fantasy', 'Fiction', 'Classics', 'Middle Grade', 'Young Adult', 'Adventure']",117274,3.68,"{'5 Stars': 30292, '4 Stars': 35849, '3 Stars': 36906, '2 Stars': 11268, '1 Star': 2959}"
Gregor and the Curse of the Warmbloods,0439656249,9780439656245,0439656249,2005.0,Suzanne Collins,358,"['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Adventure', 'Childrens', 'Audiobook']",50615,4.24,"{'5 Stars': 23160, '4 Stars': 18339, '3 Stars': 7627, '2 Stars': 1048, '1 Star': 441}"
Gregor and the Prophecy of Bane,0439650763,9780439650762,0439650763,2004.0,Suzanne Collins,312,"['Fantasy', 'Young Adult', 'Middle Grade', 'Fiction', 'Adventure', 'Childrens', 'Audiobook']",50524,4.21,"{'5 Stars': 21718, '4 Stars': 19516, '3 Stars': 7984, '2 Stars': 982, '1 Star': 324}"
Imitatore,isbn not found,isbn13 not found,B0DTXN1HQD,2018.0,Sadee Bee,Paperback,"['Fantasy', 'Young Adult', 'Adventure', 'Fiction', 'Adult', 'Supernatural', 'Novels']",138,4.22,"{'5 Stars': 56, '4 Stars': 60, '3 Stars': 19, '2 Stars': 3, '1 Star': 0}"
Julie of the Wolves,0064400581,9780064400589,0064400581,1972.0,Jean Craighead George,176,"['Fiction', 'Young Adult', 'Childrens', 'Classics', 'Historical Fiction', 'Middle Grade', 'Adventure']",60821,3.83,"{'5 Stars': 18290, '4 Stars': 21192, '3 Stars': 15793, '2 Stars': 4090, '1 Star': 1456}"
Peter Pan in Kensington Gardens / Peter and Wendy,0192839292,9780192839299,0192839292,1906.0,J.M. Barrie,240,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Adventure', 'Literature', 'Fairy Tales']",14421,3.93,"{'5 Stars': 5436, '4 Stars': 4248, '3 Stars': 3401, '2 Stars': 964, '1 Star': 372}"
Walt Disney's Peter Pan,0736402381,9780736402385,0736402381,2007.0,Walt Disney Company,24,"['Childrens', 'Fantasy', 'Picture Books', 'Fiction', 'Classics', 'Adventure', 'Fairy Tales']",6835,4.41,"{'5 Stars': 4253, '4 Stars': 1382, '3 Stars': 982, '2 Stars': 169, '1 Star': 49}"
Euro Tripped,isbn not found,isbn13 not found,B079ZYXTN5,2018.0,Sally Bryan,448,"['Lesbian', 'LGBT', 'Romance', 'Queer', 'Adventure', 'Lesbian Romance']",200,3.88,"{'5 Stars': 82, '4 Stars': 49, '3 Stars': 40, '2 Stars': 21, '1 Star': 8}"
The Dust of 100 Dogs,isbn not found,isbn13 not found,asin not found,2009.0,A.S. King,330,"['Young Adult', 'Fantasy', 'Historical Fiction', 'Pirates', 'Fiction', 'Historical', 'Adventure']",3425,3.62,"{'5 Stars': 842, '4 Stars': 1119, '3 Stars': 946, '2 Stars': 370, '1 Star': 148}"
The Accidental Further Adventures of the Hundred-Year-Old Man,1443455563,9781443455565,B074DTYXN4,2018.0,Jonas Jonasson,448,"['Fiction', 'Humor', 'Contemporary', 'Comedy', 'Audiobook', 'Adventure', 'Novels']",19903,3.73,"{'5 Stars': 4540, '4 Stars': 7559, '3 Stars': 6059, '2 Stars': 1415, '1 Star': 330}"
Ben-Hur: A Tale of the Christ,1934648205,9781934648209,1934648205,1880.0,Lew Wallace,620,"['Classics', 'Historical Fiction', 'Fiction', 'Christian', 'Historical', 'Christian Fiction', 'Adventure']",37200,4.03,"{'5 Stars': 14813, '4 Stars': 12198, '3 Stars': 7505, '2 Stars': 1957, '1 Star': 727}"
Robin Hood: The Prince of Thieves,3704313173,9783704313171,3704313173,1862.0,Alexandre Dumas,224,"['Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'France', 'French Literature', 'Historical']",18671,3.99,"{'5 Stars': 6467, '4 Stars': 6624, '3 Stars': 4581, '2 Stars': 839, '1 Star': 160}"
My Summer in St. Ives,1732172307,9781732172302,B079GRVRN5,2018.0,Don Barr,312,"['Fiction', 'Novels', 'Contemporary', 'Adventure', 'Adult', 'Fantasy', 'Drama']",433,4.46,"{'5 Stars': 231, '4 Stars': 181, '3 Stars': 14, '2 Stars': 4, '1 Star': 3}"
The Red Fox Clan,1524741388,9781524741389,1524741388,2018.0,John Flanagan,352,"['Fantasy', 'Young Adult', 'Adventure', 'Fiction', 'Middle Grade', 'Audiobook', 'Action']",11485,4.25,"{'5 Stars': 5416, '4 Stars': 3948, '3 Stars': 1743, '2 Stars': 299, '1 Star': 79}"
Wrath of the Dragon King,1629724866,9781629724867,1629724866,2018.0,Brandon Mull,416,"['Fantasy', 'Middle Grade', 'Dragons', 'Fiction', 'Young Adult', 'Adventure', 'Audiobook']",12111,4.4,"{'5 Stars': 6538, '4 Stars': 4107, '3 Stars': 1274, '2 Stars': 157, '1 Star': 35}"
Deep Storm,0385515502,9780385515504,0385515502,2007.0,Lincoln Child,370,"['Thriller', 'Fiction', 'Science Fiction', 'Mystery', 'Adventure', 'Suspense', 'Audiobook']",31942,3.9,"{'5 Stars': 9222, '4 Stars': 12621, '3 Stars': 8235, '2 Stars': 1504, '1 Star': 360}"
Noble House,isbn not found,isbn13 not found,B0DLT8FZVP,1981.0,James Clavell,1376,"['Historical Fiction', 'Fiction', 'Historical', 'China', 'Asia', 'Thriller', 'Adventure']",41880,4.27,"{'5 Stars': 19950, '4 Stars': 14704, '3 Stars': 6117, '2 Stars': 895, '1 Star': 214}"
Road of a Warrior,isbn not found,isbn13 not found,B07B92MCCS,2018.0,R.K. Lander,282,"['Fantasy', 'Audiobook', 'Young Adult', 'Elves', 'Epic Fantasy', 'Military Fiction', 'Adventure']",1797,4.51,"{'5 Stars': 1125, '4 Stars': 504, '3 Stars': 132, '2 Stars': 26, '1 Star': 10}"
Damsel in Distress,0449222780,9780449222782,0449222780,1994.0,Joan Smith,Mass Market Paperback,"['Romance', 'Historical', 'Adventure']",77,3.62,"{'5 Stars': 15, '4 Stars': 29, '3 Stars': 24, '2 Stars': 7, '1 Star': 2}"
The Riddle,0763630152,9780763630157,0763630152,2005.0,Alison Croggon,490,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'High Fantasy', 'Adventure']",22105,4.12,"{'5 Stars': 9190, '4 Stars': 7753, '3 Stars': 4003, '2 Stars': 872, '1 Star': 287}"
